t,cam_center_x,face_x_asignada,distancia,en_c2,dist_le_80,tramo_id
18.6000,1094.5,1121.0,26.5,1,1,3
18.6167,1094.5,1122.2,27.7,1,1,3
18.6333,1094.5,1123.3,28.8,1,1,3
18.6500,1094.5,1124.5,30.0,1,1,3
18.6667,1094.5,1124.3,29.8,1,1,3
18.6833,1094.5,1124.2,29.7,1,1,3
18.7000,1093.5,1124.0,30.5,1,1,3
18.7167,1093.5,1125.8,32.3,1,1,3
18.7333,1093.5,1127.7,34.2,1,1,3
18.7500,1093.5,1129.5,36.0,1,1,3
18.7667,1093.5,1130.3,36.8,1,1,3
18.7833,1093.5,1131.2,37.7,1,1,3
18.8000,1093.5,1132.0,38.5,1,1,3
18.8167,1093.5,1129.0,35.5,1,1,3
18.8333,1093.5,1126.0,32.5,1,1,3
18.8500,1093.5,1123.0,29.5,1,1,3
18.8667,1093.5,1124.5,31.0,1,1,3
18.8833,1093.5,1126.0,32.5,1,1,3
18.9000,1093.5,1127.5,34.0,1,1,3
18.9167,1093.5,1129.2,35.7,1,1,3
18.9333,1093.5,1130.8,37.3,1,1,3
18.9500,1093.5,1132.5,39.0,1,1,3
18.9667,1093.5,1129.0,35.5,1,1,3
18.9833,1093.5,1125.5,32.0,1,1,3
19.0000,1093.5,1122.0,28.5,1,1,3
19.0167,1093.5,1124.8,31.3,1,1,3
19.0333,1093.5,1127.7,34.2,1,1,3
19.0500,1093.5,1130.5,37.0,1,1,3
19.0667,1093.5,1126.5,33.0,1,1,3
19.0833,1093.5,1122.5,29.0,1,1,3
19.1000,1093.5,1118.5,25.0,1,1,3
19.1167,1093.5,1120.0,26.5,1,1,3
19.1333,1093.5,1121.5,28.0,1,1,3
19.1500,1093.5,1123.0,29.5,1,1,3
19.1667,1093.5,1122.5,29.0,1,1,3
19.1833,1093.5,1122.0,28.5,1,1,3
19.2000,1093.5,1121.5,28.0,1,1,3
19.2167,1093.5,1120.8,27.3,1,1,3
19.2333,1093.5,1120.2,26.7,1,1,3
19.2500,1093.5,1119.5,26.0,1,1,3
19.2667,1093.5,1124.8,31.3,1,1,3
19.2833,1093.5,1130.2,36.7,1,1,3
19.3000,1093.5,1135.5,42.0,1,1,3
19.3167,1093.5,1133.8,40.3,1,1,3
19.3333,1093.5,1132.2,38.7,1,1,3
19.3500,1093.5,1130.5,37.0,1,1,3
19.3667,1093.5,1127.7,34.2,1,1,3
19.3833,1093.5,1124.8,31.3,1,1,3
19.4000,1093.5,1122.0,28.5,1,1,3
19.4167,1093.5,1121.0,27.5,1,1,3
19.4333,1093.5,1120.0,26.5,1,1,3
19.4500,1093.5,1119.0,25.5,1,1,3
19.4667,1093.5,1120.7,27.2,1,1,3
19.4833,1093.5,1122.3,28.8,1,1,3
19.5000,1093.5,1124.0,30.5,1,1,3
19.5167,1093.5,1123.7,30.2,1,1,3
19.5333,1093.5,1123.3,29.8,1,1,3
19.5500,1093.5,1123.0,29.5,1,1,3
19.5667,1093.5,1121.8,28.3,1,1,3
19.5833,1093.5,1120.7,27.2,1,1,3
19.6000,1093.5,1119.5,26.0,1,1,3
19.6167,1093.5,1123.8,30.3,1,1,3
19.6333,1093.5,1128.2,34.7,1,1,3
19.6500,1093.5,1132.5,39.0,1,1,3
19.6667,1093.5,1126.2,32.7,1,1,3
19.6833,1093.5,1119.8,26.3,1,1,3
19.7000,1093.5,1113.5,20.0,1,1,3
19.7167,1093.5,1112.8,19.3,1,1,3
19.7333,1093.5,1112.2,18.7,1,1,3
19.7500,1093.5,1111.5,18.0,1,1,3
19.7667,1093.5,1111.0,17.5,1,1,3
19.7833,1093.5,1110.5,17.0,1,1,3
19.8000,1093.5,1110.0,16.5,1,1,3
19.8167,1093.5,1111.0,17.5,1,1,3
19.8333,1093.5,1112.0,18.5,1,1,3
19.8500,1093.5,1113.0,19.5,1,1,3
19.8667,1093.5,1115.2,21.7,1,1,3
19.8833,1093.5,1117.3,23.8,1,1,3
19.9000,1093.5,1119.5,26.0,1,1,3
19.9167,1093.5,1118.8,25.3,1,1,3
19.9333,1093.5,1118.2,24.7,1,1,3
19.9500,1093.5,1117.5,24.0,1,1,3
19.9667,1093.5,1117.8,24.3,1,1,3
19.9833,1093.5,1118.2,24.7,1,1,3
20.0000,1093.5,1118.5,25.0,1,1,3
20.0167,1093.5,1120.0,26.5,1,1,3
20.0333,1093.5,1121.5,28.0,1,1,3
20.0500,1093.5,1123.0,29.5,1,1,3
20.0667,1093.5,1120.2,26.7,1,1,3
20.0833,1093.5,1117.3,23.8,1,1,3
20.1000,1093.5,1114.5,21.0,1,1,3
20.1167,1093.5,1115.2,21.7,1,1,3
20.1333,1093.5,1115.8,22.3,1,1,3
20.1500,1093.5,1116.5,23.0,1,1,3
20.1667,1093.5,1114.8,21.3,1,1,3
20.1833,1093.5,1113.2,19.7,1,1,3
20.2000,1093.5,1111.5,18.0,1,1,3
20.2167,1093.5,1111.2,17.7,1,1,3
20.2333,1093.5,1110.8,17.3,1,1,3
20.2500,1093.5,1110.5,17.0,1,1,3
20.2667,1093.5,1110.2,16.7,1,1,3
20.2833,1093.5,1109.8,16.3,1,1,3
20.3000,1093.5,1109.5,16.0,1,1,3
20.3167,1093.5,1109.2,15.7,1,1,3
20.3333,1093.5,1108.8,15.3,1,1,3
20.3500,1093.5,1108.5,15.0,1,1,3
20.3667,1093.5,1110.7,17.2,1,1,3
20.3833,1093.5,1112.8,19.3,1,1,3
20.4000,1093.5,1115.0,21.5,1,1,3
20.4167,1093.5,1113.0,19.5,1,1,3
20.4333,1093.5,1111.0,17.5,1,1,3
20.4500,1093.5,1109.0,15.5,1,1,3
20.4667,1093.5,1110.2,16.7,1,1,3
20.4833,1093.5,1111.3,17.8,1,1,3
20.5000,1093.5,1112.5,19.0,1,1,3
20.5167,1093.5,1112.2,18.7,1,1,3
20.5333,1093.5,1111.8,18.3,1,1,3
20.5500,1093.5,1111.5,18.0,1,1,3
20.5667,1093.5,1110.7,17.2,1,1,3
20.5833,1093.5,1109.8,16.3,1,1,3
20.6000,1093.5,1109.0,15.5,1,1,3
20.6167,1093.5,1109.3,15.8,1,1,3
20.6333,1093.5,1109.7,16.2,1,1,3
20.6500,1093.5,1110.0,16.5,1,1,3
20.6667,1093.5,1110.3,16.8,1,1,3
20.6833,1093.5,1110.7,17.2,1,1,3
20.7000,1093.5,1111.0,17.5,1,1,3
20.7167,1093.5,1111.0,17.5,1,1,3
20.7333,1093.5,1111.0,17.5,1,1,3
20.7500,1093.5,1111.0,17.5,1,1,3
20.7667,1093.5,1109.2,15.7,1,1,3
20.7833,1093.5,1107.3,13.8,1,1,3
20.8000,1093.5,1105.5,12.0,1,1,3
20.8167,1093.5,1103.7,10.2,1,1,3
20.8333,1093.5,1101.8,8.3,1,1,3
20.8500,1093.5,1100.0,6.5,1,1,3
20.8667,1093.5,1099.2,5.7,1,1,3
20.8833,1093.5,1098.3,4.8,1,1,3
20.9000,1093.5,1097.5,4.0,1,1,3
20.9167,1093.5,1101.8,8.3,1,1,3
20.9333,1093.5,1106.2,12.7,1,1,3
20.9500,1093.5,1110.5,17.0,1,1,3
20.9667,1093.5,1112.3,18.8,1,1,3
20.9833,1093.5,1114.2,20.7,1,1,3
21.0000,1093.5,1116.0,22.5,1,1,3
21.0167,1093.5,1120.8,27.3,1,1,3
21.0333,1093.5,1125.7,32.2,1,1,3
21.0500,1093.5,1130.5,37.0,1,1,3
21.0667,1093.5,1127.0,33.5,1,1,3
21.0833,1093.5,1123.5,30.0,1,1,3
21.1000,1093.5,1120.0,26.5,1,1,3
21.1167,1093.5,1120.3,26.8,1,1,3
21.1333,1093.5,1120.7,27.2,1,1,3
21.1500,1093.5,1121.0,27.5,1,1,3
21.1667,1093.5,1113.3,19.8,1,1,3
21.1833,1093.5,1105.7,12.2,1,1,3
21.2000,1093.5,1098.0,4.5,1,1,3
21.2167,1093.5,1093.7,0.2,1,1,3
21.2333,1093.5,1089.3,4.2,1,1,3
21.2500,1093.5,1085.0,8.5,1,1,3
21.2667,1093.5,1084.8,8.7,1,1,3
21.2833,1093.5,1084.7,8.8,1,1,3
21.3000,1093.5,1084.5,9.0,1,1,3
21.3167,1093.5,1088.0,5.5,1,1,3
21.3333,1093.5,1091.5,2.0,1,1,3
21.3500,1093.5,1095.0,1.5,1,1,3
21.3667,1093.5,1096.3,2.8,1,1,3
21.3833,1093.5,1097.7,4.2,1,1,3
21.4000,1093.5,1099.0,5.5,1,1,3
21.4167,1093.5,1096.0,2.5,1,1,3
21.4333,1093.5,1093.0,0.5,1,1,3
21.4500,1093.5,1090.0,3.5,1,1,3
21.4667,1093.5,1089.5,4.0,1,1,3
21.4833,1093.5,1089.0,4.5,1,1,3
21.5000,1093.5,1088.5,5.0,1,1,3
21.5167,1093.5,1088.2,5.3,1,1,3
21.5333,1093.5,1087.8,5.7,1,1,3
21.5500,1093.5,1087.5,6.0,1,1,3
21.5667,1093.5,1087.5,6.0,1,1,3
21.5833,1093.5,1087.5,6.0,1,1,3
21.6000,1093.5,1087.5,6.0,1,1,3
21.6167,1093.5,1086.0,7.5,1,1,3
21.6333,1093.5,1084.5,9.0,1,1,3
21.6500,1093.5,1083.0,10.5,1,1,3
21.6667,1093.5,1085.7,7.8,1,1,3
21.6833,1093.5,1088.3,5.2,1,1,3
21.7000,1093.5,1091.0,2.5,1,1,3
21.7167,1093.5,1094.3,0.8,1,1,3
21.7333,1093.5,1097.7,4.2,1,1,3
21.7500,1093.5,1101.0,7.5,1,1,3
21.7667,1093.5,1098.0,4.5,1,1,3
21.7833,1093.5,1095.0,1.5,1,1,3
21.8000,1093.5,1092.0,1.5,1,1,3
21.8167,1093.5,1093.0,0.5,1,1,3
21.8333,1093.5,1094.0,0.5,1,1,3
21.8500,1093.5,1095.0,1.5,1,1,3
21.8667,1093.5,1096.2,2.7,1,1,3
21.8833,1093.5,1097.3,3.8,1,1,3
21.9000,1093.5,1098.5,5.0,1,1,3
21.9167,1093.5,1098.8,5.3,1,1,3
21.9333,1093.5,1099.2,5.7,1,1,3
21.9500,1093.5,1099.5,6.0,1,1,3
21.9667,1093.5,1097.7,4.2,1,1,3
21.9833,1093.5,1095.8,2.3,1,1,3
22.0000,1093.5,1094.0,0.5,1,1,3
22.0167,1093.5,1095.0,1.5,1,1,3
22.0333,1093.5,1096.0,2.5,1,1,3
22.0500,1093.5,1097.0,3.5,1,1,3
22.0667,1093.5,1096.5,3.0,1,1,3
22.0833,1093.5,1096.0,2.5,1,1,3
22.1000,1093.5,1095.5,2.0,1,1,3
22.1167,1093.5,1096.3,2.8,1,1,3
22.1333,1093.5,1097.2,3.7,1,1,3
22.1500,1093.5,1098.0,4.5,1,1,3
22.1667,1106.5,1180.0,73.5,0,1,3
22.1833,1130.5,1262.0,131.5,0,0,0
22.2000,1163.5,1344.0,180.5,0,0,0
22.2167,1190.5,1343.8,153.3,0,0,0
22.2333,1214.5,1343.7,129.2,0,0,0
22.2500,1234.5,1343.5,109.0,0,0,0
22.2667,1250.5,1343.0,92.5,0,0,0
22.2833,1265.5,1342.5,77.0,0,1,0
22.3000,1277.5,1342.0,64.5,0,1,0
22.3167,1287.5,1341.8,54.3,0,1,0
22.3333,1296.5,1341.7,45.2,0,1,0
22.3500,1303.5,1341.5,38.0,0,1,0
22.3667,1309.5,1341.7,32.2,0,1,0
22.3833,1314.5,1341.8,27.3,0,1,0
22.4000,1319.5,1342.0,22.5,0,1,0
22.4167,1322.5,1341.7,19.2,0,1,0
22.4333,1326.5,1341.3,14.8,0,1,0
22.4500,1328.5,1341.0,12.5,0,1,0
22.4667,1330.5,1341.3,10.8,0,1,0
22.4833,1332.5,1341.7,9.2,0,1,0
22.5000,1334.5,1342.0,7.5,0,1,0
22.5167,1335.5,1342.5,7.0,0,1,0
22.5333,1337.5,1343.0,5.5,0,1,0
22.5500,1338.5,1343.5,5.0,0,1,0
22.5667,1338.5,1343.7,5.2,0,1,0
22.5833,1339.5,1343.8,4.3,0,1,0
22.6000,1340.5,1344.0,3.5,0,1,0
22.6167,1340.5,1344.2,3.7,0,1,0
22.6333,1341.5,1344.3,2.8,0,1,0
22.6500,1341.5,1344.5,3.0,0,1,0
22.6667,1341.5,1344.8,3.3,0,1,0
22.6833,1342.5,1345.2,2.7,0,1,0
22.7000,1342.5,1345.5,3.0,0,1,0
22.7167,1342.5,1345.3,2.8,0,1,0
22.7333,1342.5,1345.2,2.7,0,1,0
22.7500,1342.5,1345.0,2.5,0,1,0
22.7667,1342.5,1344.7,2.2,0,1,0
